route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
169,5,"5_2004723^+","Os. Kopernika",0,325881,0,2
169,5,"5_2004725^+","Os. Kopernika",0,325881,0,2
169,5,"5_2004727^+","Os. Kopernika",0,325881,0,2
169,5,"5_2004729^+","Os. Kopernika",0,325881,0,2
169,5,"5_2004731^+","Os. Kopernika",0,325881,0,2
169,5,"5_2004739^+","Os. Kopernika",0,325881,0,4
169,5,"5_2004741^+","Os. Kopernika",0,325881,0,4
169,5,"5_2004743^+","Os. Kopernika",0,325881,0,4
169,5,"5_2004745^+","Os. Kopernika",0,325881,0,4
169,5,"5_2004752^+","Os. Kopernika",0,325881,0,5
169,5,"5_2004754^+","Os. Kopernika",0,325881,0,5
169,5,"5_2004762^+","Os. Kopernika",0,325881,0,7
169,5,"5_2004764^+","Os. Kopernika",0,325881,0,7
169,5,"5_2004766^+","Os. Kopernika",0,325881,0,7
169,5,"5_2004768^+","Os. Kopernika",0,325881,0,7
169,5,"5_2004770^+","Os. Kopernika",0,325881,0,7
169,5,"5_2004780^+","Os. Kopernika",0,325881,0,8
169,5,"5_2004782^+","Os. Kopernika",0,325881,0,8
169,5,"5_2004784^+","Os. Kopernika",0,325881,0,8
169,5,"5_2004786^+","Os. Kopernika",0,325881,0,8
169,5,"5_2004788^+","Os. Kopernika",0,325881,0,8
169,5,"5_2004795^+","Os. Kopernika",0,325881,0,9
169,5,"5_2004797^+","Os. Kopernika",0,325881,0,9
169,5,"5_2004799^+","Os. Kopernika",0,325881,0,9
169,5,"5_2004801^+","Os. Kopernika",0,325881,0,9
169,5,"5_2004803^+","Os. Kopernika",0,325881,0,9
169,5,"5_2004805^+","Os. Kopernika",0,325881,0,9
169,5,"5_2005382^+","Os. Kopernika",0,325881,0,17
169,5,"5_2007091^+","Os. Kopernika",0,325881,0,25
169,5,"5_2007202^+","Os. Kopernika",0,325881,0,6
169,5,"5_2007204^+","Os. Kopernika",0,325881,0,6
169,5,"5_2007206^+","Os. Kopernika",0,325881,0,6
169,5,"5_2007208^+","Os. Kopernika",0,325881,0,6
169,5,"5_2008353^+","Os. Kopernika",0,325881,0,27
169,5,"5_2002768^+","Os. Sobieskiego",1,325882,0,21
169,5,"5_2002779^+","Os. Sobieskiego",1,325882,0,3
169,5,"5_2002781^+","Os. Sobieskiego",1,325882,0,3
169,5,"5_2002783^+","Os. Sobieskiego",1,325882,0,3
169,5,"5_2002785^+","Os. Sobieskiego",1,325882,0,3
169,5,"5_2004616^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004618^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004620^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004622^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004624^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004626^+","Os. Sobieskiego",1,325882,0,1
169,5,"5_2004633^+","Os. Sobieskiego",1,325882,0,10
169,5,"5_2004635^+","Os. Sobieskiego",1,325882,0,10
169,5,"5_2004637^+","Os. Sobieskiego",1,325882,0,10
169,5,"5_2004639^+","Os. Sobieskiego",1,325882,0,10
169,5,"5_2004641^+","Os. Sobieskiego",1,325882,0,10
169,5,"5_2004648^+","Os. Sobieskiego",1,325882,0,11
169,5,"5_2004650^+","Os. Sobieskiego",1,325882,0,11
169,5,"5_2004652^+","Os. Sobieskiego",1,325882,0,11
169,5,"5_2004654^+","Os. Sobieskiego",1,325882,0,11
169,5,"5_2004656^+","Os. Sobieskiego",1,325882,0,11
169,5,"5_2004663^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004665^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004667^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004669^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004671^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004673^+","Os. Sobieskiego",1,325882,0,12
169,5,"5_2004679^+","Os. Sobieskiego",1,325882,0,13
169,5,"5_2004681^+","Os. Sobieskiego",1,325882,0,13
169,5,"5_2004683^+","Os. Sobieskiego",1,325882,0,13
169,5,"5_2004689^+","Os. Sobieskiego",1,325882,0,14
169,5,"5_2004691^+","Os. Sobieskiego",1,325882,0,14
169,5,"5_2004697^+","Os. Sobieskiego",1,325882,0,16
169,5,"5_2004722^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004724^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004726^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004728^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004730^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004732^+","Os. Sobieskiego",1,325882,0,2
169,5,"5_2004738^+","Os. Sobieskiego",1,325882,0,4
169,5,"5_2004740^+","Os. Sobieskiego",1,325882,0,4
169,5,"5_2004742^+","Os. Sobieskiego",1,325882,0,4
169,5,"5_2004744^+","Os. Sobieskiego",1,325882,0,4
169,5,"5_2004746^+","Os. Sobieskiego",1,325882,0,4
169,5,"5_2004753^+","Os. Sobieskiego",1,325882,0,5
169,5,"5_2004755^+","Os. Sobieskiego",1,325882,0,5
169,5,"5_2004761^+","Os. Sobieskiego",1,325882,0,7
169,5,"5_2004763^+","Os. Sobieskiego",1,325882,0,7
169,5,"5_2004765^+","Os. Sobieskiego",1,325882,0,7
169,5,"5_2004767^+","Os. Sobieskiego",1,325882,0,7
169,5,"5_2004769^+","Os. Sobieskiego",1,325882,0,7
169,5,"5_2004779^+","Os. Sobieskiego",1,325882,0,8
169,5,"5_2004781^+","Os. Sobieskiego",1,325882,0,8
169,5,"5_2004783^+","Os. Sobieskiego",1,325882,0,8
169,5,"5_2004785^+","Os. Sobieskiego",1,325882,0,8
169,5,"5_2004787^+","Os. Sobieskiego",1,325882,0,8
169,5,"5_2004794^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2004796^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2004798^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2004800^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2004802^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2004804^+","Os. Sobieskiego",1,325882,0,9
169,5,"5_2005383^+","Os. Sobieskiego",1,325882,0,17
169,5,"5_2007201^+","Os. Sobieskiego",1,325882,0,6
169,5,"5_2007203^+","Os. Sobieskiego",1,325882,0,6
169,5,"5_2007205^+","Os. Sobieskiego",1,325882,0,6
169,5,"5_2007207^+","Os. Sobieskiego",1,325882,0,6
169,5,"5_2007209^+","Os. Sobieskiego",1,325882,0,6
169,5,"5_2008352^+","Os. Sobieskiego",1,325882,0,27
169,5,"5_2004646","Os. Sobieskiego",1,325987,0,11
169,5,"5_2004661","Os. Sobieskiego",1,325987,0,12
169,5,"5_2004737","Os. Kopernika",0,325988,0,4
169,5,"5_2004778","Os. Kopernika",0,325988,0,8
169,5,"5_2004627^R","Rondo Kaponiera",0,325989,0,1
169,5,"5_2004684^R","Rondo Kaponiera",0,325989,0,13
169,5,"5_2002787^W","Urząd Wojewódzki",1,325990,0,3
169,5,"5_2004036^W","Urząd Wojewódzki",1,325990,0,15
169,5,"5_2004789^W","Urząd Wojewódzki",1,325990,0,8
169,7,"7_2090586^+","Os. Kopernika",0,340209,0,21
169,7,"7_2090588^+","Os. Kopernika",0,340209,0,21
169,7,"7_2090597^+","Os. Kopernika",0,340209,0,3
169,7,"7_2090599^+","Os. Kopernika",0,340209,0,3
169,7,"7_2090601^+","Os. Kopernika",0,340209,0,3
169,7,"7_2090603^+","Os. Kopernika",0,340209,0,3
169,7,"7_2090605^+","Os. Kopernika",0,340209,0,3
169,7,"7_2091870^+","Os. Kopernika",0,340209,0,15
169,7,"7_2092441^+","Os. Kopernika",0,340209,0,1
169,7,"7_2092443^+","Os. Kopernika",0,340209,0,1
169,7,"7_2092445^+","Os. Kopernika",0,340209,0,1
169,7,"7_2092447^+","Os. Kopernika",0,340209,0,1
169,7,"7_2092449^+","Os. Kopernika",0,340209,0,1
169,7,"7_2092456^+","Os. Kopernika",0,340209,0,10
169,7,"7_2092458^+","Os. Kopernika",0,340209,0,10
169,7,"7_2092460^+","Os. Kopernika",0,340209,0,10
169,7,"7_2092462^+","Os. Kopernika",0,340209,0,10
169,7,"7_2092464^+","Os. Kopernika",0,340209,0,10
169,7,"7_2092471^+","Os. Kopernika",0,340209,0,11
169,7,"7_2092473^+","Os. Kopernika",0,340209,0,11
169,7,"7_2092475^+","Os. Kopernika",0,340209,0,11
169,7,"7_2092477^+","Os. Kopernika",0,340209,0,11
169,7,"7_2092479^+","Os. Kopernika",0,340209,0,11
169,7,"7_2092486^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092488^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092490^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092492^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092494^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092496^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092498^+","Os. Kopernika",0,340209,0,12
169,7,"7_2092504^+","Os. Kopernika",0,340209,0,13
169,7,"7_2092506^+","Os. Kopernika",0,340209,0,13
169,7,"7_2092514^+","Os. Kopernika",0,340209,0,14
169,7,"7_2092516^+","Os. Kopernika",0,340209,0,14
169,7,"7_2092522^+","Os. Kopernika",0,340209,0,16
169,7,"7_2092545^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092547^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092549^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092551^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092553^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092555^+","Os. Kopernika",0,340209,0,2
169,7,"7_2092563^+","Os. Kopernika",0,340209,0,4
169,7,"7_2092565^+","Os. Kopernika",0,340209,0,4
169,7,"7_2092567^+","Os. Kopernika",0,340209,0,4
169,7,"7_2092569^+","Os. Kopernika",0,340209,0,4
169,7,"7_2092576^+","Os. Kopernika",0,340209,0,5
169,7,"7_2092578^+","Os. Kopernika",0,340209,0,5
169,7,"7_2092586^+","Os. Kopernika",0,340209,0,7
169,7,"7_2092588^+","Os. Kopernika",0,340209,0,7
169,7,"7_2092590^+","Os. Kopernika",0,340209,0,7
169,7,"7_2092592^+","Os. Kopernika",0,340209,0,7
169,7,"7_2092594^+","Os. Kopernika",0,340209,0,7
169,7,"7_2092604^+","Os. Kopernika",0,340209,0,8
169,7,"7_2092606^+","Os. Kopernika",0,340209,0,8
169,7,"7_2092608^+","Os. Kopernika",0,340209,0,8
169,7,"7_2092610^+","Os. Kopernika",0,340209,0,8
169,7,"7_2092612^+","Os. Kopernika",0,340209,0,8
169,7,"7_2092619^+","Os. Kopernika",0,340209,0,9
169,7,"7_2092621^+","Os. Kopernika",0,340209,0,9
169,7,"7_2092623^+","Os. Kopernika",0,340209,0,9
169,7,"7_2092625^+","Os. Kopernika",0,340209,0,9
169,7,"7_2092627^+","Os. Kopernika",0,340209,0,9
169,7,"7_2092629^+","Os. Kopernika",0,340209,0,9
169,7,"7_2093207^+","Os. Kopernika",0,340209,0,17
169,7,"7_2094934^+","Os. Kopernika",0,340209,0,25
169,7,"7_2095033^+","Os. Kopernika",0,340209,0,6
169,7,"7_2095035^+","Os. Kopernika",0,340209,0,6
169,7,"7_2095037^+","Os. Kopernika",0,340209,0,6
169,7,"7_2095039^+","Os. Kopernika",0,340209,0,6
169,7,"7_2096274^+","Os. Kopernika",0,340209,0,26
169,7,"7_2090587^+","Os. Sobieskiego",1,340210,0,21
169,7,"7_2090598^+","Os. Sobieskiego",1,340210,0,3
169,7,"7_2090600^+","Os. Sobieskiego",1,340210,0,3
169,7,"7_2090602^+","Os. Sobieskiego",1,340210,0,3
169,7,"7_2090604^+","Os. Sobieskiego",1,340210,0,3
169,7,"7_2092440^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092442^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092444^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092446^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092448^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092450^+","Os. Sobieskiego",1,340210,0,1
169,7,"7_2092457^+","Os. Sobieskiego",1,340210,0,10
169,7,"7_2092459^+","Os. Sobieskiego",1,340210,0,10
169,7,"7_2092461^+","Os. Sobieskiego",1,340210,0,10
169,7,"7_2092463^+","Os. Sobieskiego",1,340210,0,10
169,7,"7_2092465^+","Os. Sobieskiego",1,340210,0,10
169,7,"7_2092472^+","Os. Sobieskiego",1,340210,0,11
169,7,"7_2092474^+","Os. Sobieskiego",1,340210,0,11
169,7,"7_2092476^+","Os. Sobieskiego",1,340210,0,11
169,7,"7_2092478^+","Os. Sobieskiego",1,340210,0,11
169,7,"7_2092480^+","Os. Sobieskiego",1,340210,0,11
169,7,"7_2092487^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092489^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092491^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092493^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092495^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092497^+","Os. Sobieskiego",1,340210,0,12
169,7,"7_2092503^+","Os. Sobieskiego",1,340210,0,13
169,7,"7_2092505^+","Os. Sobieskiego",1,340210,0,13
169,7,"7_2092507^+","Os. Sobieskiego",1,340210,0,13
169,7,"7_2092513^+","Os. Sobieskiego",1,340210,0,14
169,7,"7_2092515^+","Os. Sobieskiego",1,340210,0,14
169,7,"7_2092521^+","Os. Sobieskiego",1,340210,0,16
169,7,"7_2092546^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092548^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092550^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092552^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092554^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092556^+","Os. Sobieskiego",1,340210,0,2
169,7,"7_2092562^+","Os. Sobieskiego",1,340210,0,4
169,7,"7_2092564^+","Os. Sobieskiego",1,340210,0,4
169,7,"7_2092566^+","Os. Sobieskiego",1,340210,0,4
169,7,"7_2092568^+","Os. Sobieskiego",1,340210,0,4
169,7,"7_2092570^+","Os. Sobieskiego",1,340210,0,4
169,7,"7_2092577^+","Os. Sobieskiego",1,340210,0,5
169,7,"7_2092579^+","Os. Sobieskiego",1,340210,0,5
169,7,"7_2092585^+","Os. Sobieskiego",1,340210,0,7
169,7,"7_2092587^+","Os. Sobieskiego",1,340210,0,7
169,7,"7_2092589^+","Os. Sobieskiego",1,340210,0,7
169,7,"7_2092591^+","Os. Sobieskiego",1,340210,0,7
169,7,"7_2092593^+","Os. Sobieskiego",1,340210,0,7
169,7,"7_2092603^+","Os. Sobieskiego",1,340210,0,8
169,7,"7_2092605^+","Os. Sobieskiego",1,340210,0,8
169,7,"7_2092607^+","Os. Sobieskiego",1,340210,0,8
169,7,"7_2092609^+","Os. Sobieskiego",1,340210,0,8
169,7,"7_2092611^+","Os. Sobieskiego",1,340210,0,8
169,7,"7_2092618^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2092620^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2092622^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2092624^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2092626^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2092628^+","Os. Sobieskiego",1,340210,0,9
169,7,"7_2093208^+","Os. Sobieskiego",1,340210,0,17
169,7,"7_2095032^+","Os. Sobieskiego",1,340210,0,6
169,7,"7_2095034^+","Os. Sobieskiego",1,340210,0,6
169,7,"7_2095036^+","Os. Sobieskiego",1,340210,0,6
169,7,"7_2095038^+","Os. Sobieskiego",1,340210,0,6
169,7,"7_2095040^+","Os. Sobieskiego",1,340210,0,6
169,7,"7_2096273^+","Os. Sobieskiego",1,340210,0,26
169,7,"7_2092470","Os. Sobieskiego",1,340315,0,11
169,7,"7_2092485","Os. Sobieskiego",1,340315,0,12
169,7,"7_2092561","Os. Kopernika",0,340316,0,4
169,7,"7_2092602","Os. Kopernika",0,340316,0,8
169,7,"7_2092451^R","Rondo Kaponiera",0,340317,0,1
169,7,"7_2092508^R","Rondo Kaponiera",0,340317,0,13
169,7,"7_2090606^W","Urząd Wojewódzki",1,340318,0,3
169,7,"7_2091871^W","Urząd Wojewódzki",1,340318,0,15
169,7,"7_2092613^W","Urząd Wojewódzki",1,340318,0,8
170,1,"1_2079346^+","Połabska",1,340211,0,5
170,1,"1_2079348^+","Połabska",1,340211,0,5
170,1,"1_2079354^+","Połabska",1,340211,0,5
170,1,"1_2079356^+","Połabska",1,340211,0,5
170,1,"1_2081575^+","Połabska",1,340211,0,1
170,1,"1_2081581^+","Połabska",1,340211,0,1
170,1,"1_2081583^+","Połabska",1,340211,0,1
170,1,"1_2081585^+","Połabska",1,340211,0,1
170,1,"1_2081591^+","Połabska",1,340211,0,1
170,1,"1_2081593^+","Połabska",1,340211,0,1
170,1,"1_2081595^+","Połabska",1,340211,0,1
170,1,"1_2081597^+","Połabska",1,340211,0,1
170,1,"1_2081599^+","Połabska",1,340211,0,1
170,1,"1_2081601^+","Połabska",1,340211,0,1
170,1,"1_2081611^+","Połabska",1,340211,0,2
170,1,"1_2081613^+","Połabska",1,340211,0,2
170,1,"1_2081615^+","Połabska",1,340211,0,2
170,1,"1_2081617^+","Połabska",1,340211,0,2
170,1,"1_2081619^+","Połabska",1,340211,0,2
170,1,"1_2081621^+","Połabska",1,340211,0,2
170,1,"1_2081623^+","Połabska",1,340211,0,2
170,1,"1_2081625^+","Połabska",1,340211,0,2
170,1,"1_2081627^+","Połabska",1,340211,0,2
170,1,"1_2081629^+","Połabska",1,340211,0,2
170,1,"1_2081631^+","Połabska",1,340211,0,2
170,1,"1_2081633^+","Połabska",1,340211,0,2
170,1,"1_2081635^+","Połabska",1,340211,0,2
170,1,"1_2081647^+","Połabska",1,340211,0,3
170,1,"1_2081649^+","Połabska",1,340211,0,3
170,1,"1_2081651^+","Połabska",1,340211,0,3
170,1,"1_2081653^+","Połabska",1,340211,0,3
170,1,"1_2081659^+","Połabska",1,340211,0,3
170,1,"1_2081665^+","Połabska",1,340211,0,3
170,1,"1_2081667^+","Połabska",1,340211,0,3
170,1,"1_2081669^+","Połabska",1,340211,0,3
170,1,"1_2081671^+","Połabska",1,340211,0,3
170,1,"1_2081673^+","Połabska",1,340211,0,3
170,1,"1_2081682^+","Połabska",1,340211,0,4
170,1,"1_2081684^+","Połabska",1,340211,0,4
170,1,"1_2081686^+","Połabska",1,340211,0,4
170,1,"1_2081688^+","Połabska",1,340211,0,4
170,1,"1_2081694^+","Połabska",1,340211,0,4
170,1,"1_2081696^+","Połabska",1,340211,0,4
170,1,"1_2081698^+","Połabska",1,340211,0,4
170,1,"1_2081704^+","Połabska",1,340211,0,4
170,1,"1_2083724^+","Połabska",1,340211,0,6
170,1,"1_2083726^+","Połabska",1,340211,0,6
170,1,"1_2083728^+","Połabska",1,340211,0,6
170,1,"1_2079347^+","Puszkina",0,340212,0,5
170,1,"1_2079349^+","Puszkina",0,340212,0,5
170,1,"1_2079355^+","Puszkina",0,340212,0,5
170,1,"1_2079357^+","Puszkina",0,340212,0,5
170,1,"1_2081576^+","Puszkina",0,340212,0,1
170,1,"1_2081582^+","Puszkina",0,340212,0,1
170,1,"1_2081584^+","Puszkina",0,340212,0,1
170,1,"1_2081586^+","Puszkina",0,340212,0,1
170,1,"1_2081592^+","Puszkina",0,340212,0,1
170,1,"1_2081594^+","Puszkina",0,340212,0,1
170,1,"1_2081596^+","Puszkina",0,340212,0,1
170,1,"1_2081598^+","Puszkina",0,340212,0,1
170,1,"1_2081600^+","Puszkina",0,340212,0,1
170,1,"1_2081612^+","Puszkina",0,340212,0,2
170,1,"1_2081614^+","Puszkina",0,340212,0,2
170,1,"1_2081616^+","Puszkina",0,340212,0,2
170,1,"1_2081618^+","Puszkina",0,340212,0,2
170,1,"1_2081620^+","Puszkina",0,340212,0,2
170,1,"1_2081622^+","Puszkina",0,340212,0,2
170,1,"1_2081624^+","Puszkina",0,340212,0,2
170,1,"1_2081626^+","Puszkina",0,340212,0,2
170,1,"1_2081628^+","Puszkina",0,340212,0,2
170,1,"1_2081630^+","Puszkina",0,340212,0,2
170,1,"1_2081632^+","Puszkina",0,340212,0,2
170,1,"1_2081634^+","Puszkina",0,340212,0,2
170,1,"1_2081648^+","Puszkina",0,340212,0,3
170,1,"1_2081650^+","Puszkina",0,340212,0,3
170,1,"1_2081652^+","Puszkina",0,340212,0,3
170,1,"1_2081654^+","Puszkina",0,340212,0,3
170,1,"1_2081660^+","Puszkina",0,340212,0,3
170,1,"1_2081666^+","Puszkina",0,340212,0,3
170,1,"1_2081668^+","Puszkina",0,340212,0,3
170,1,"1_2081670^+","Puszkina",0,340212,0,3
170,1,"1_2081672^+","Puszkina",0,340212,0,3
170,1,"1_2081683^+","Puszkina",0,340212,0,4
170,1,"1_2081685^+","Puszkina",0,340212,0,4
170,1,"1_2081687^+","Puszkina",0,340212,0,4
170,1,"1_2081689^+","Puszkina",0,340212,0,4
170,1,"1_2081695^+","Puszkina",0,340212,0,4
170,1,"1_2081697^+","Puszkina",0,340212,0,4
170,1,"1_2081699^+","Puszkina",0,340212,0,4
170,1,"1_2083725^+","Puszkina",0,340212,0,6
170,1,"1_2083727^+","Puszkina",0,340212,0,6
170,1,"1_2081574","Puszkina",0,340319,0,1
170,1,"1_2081610","Puszkina",0,340319,0,2
170,1,"1_2081646","Puszkina",0,340319,0,3
170,1,"1_2083723","Puszkina",0,340319,0,6
170,3,"3_2098337^+","Połabska",1,342071,0,1
170,3,"3_2098339^+","Połabska",1,342071,0,1
170,3,"3_2098341^+","Połabska",1,342071,0,1
170,3,"3_2098343^+","Połabska",1,342071,0,1
170,3,"3_2098345^+","Połabska",1,342071,0,1
170,3,"3_2098347^+","Połabska",1,342071,0,1
170,3,"3_2098349^+","Połabska",1,342071,0,1
170,3,"3_2098351^+","Połabska",1,342071,0,1
170,3,"3_2098353^+","Połabska",1,342071,0,1
170,3,"3_2098355^+","Połabska",1,342071,0,1
170,3,"3_2098357^+","Połabska",1,342071,0,1
170,3,"3_2098359^+","Połabska",1,342071,0,1
170,3,"3_2098361^+","Połabska",1,342071,0,1
170,3,"3_2098363^+","Połabska",1,342071,0,1
170,3,"3_2098368^+","Połabska",1,342071,0,4
170,3,"3_2098370^+","Połabska",1,342071,0,4
170,3,"3_2098372^+","Połabska",1,342071,0,4
170,3,"3_2098374^+","Połabska",1,342071,0,4
170,3,"3_2098376^+","Połabska",1,342071,0,4
170,3,"3_2098378^+","Połabska",1,342071,0,4
170,3,"3_2098380^+","Połabska",1,342071,0,4
170,3,"3_2098382^+","Połabska",1,342071,0,4
170,3,"3_2098384^+","Połabska",1,342071,0,4
170,3,"3_2098386^+","Połabska",1,342071,0,4
170,3,"3_2098388^+","Połabska",1,342071,0,4
170,3,"3_2098390^+","Połabska",1,342071,0,4
170,3,"3_2098392^+","Połabska",1,342071,0,4
170,3,"3_2098394^+","Połabska",1,342071,0,4
170,3,"3_2098396^+","Połabska",1,342071,0,4
170,3,"3_2098402^+","Połabska",1,342071,0,5
170,3,"3_2098972^+","Połabska",1,342071,0,2
170,3,"3_2099148^+","Połabska",1,342071,0,3
170,3,"3_2098338^+","Puszkina",0,342072,0,1
170,3,"3_2098340^+","Puszkina",0,342072,0,1
170,3,"3_2098342^+","Puszkina",0,342072,0,1
170,3,"3_2098344^+","Puszkina",0,342072,0,1
170,3,"3_2098346^+","Puszkina",0,342072,0,1
170,3,"3_2098348^+","Puszkina",0,342072,0,1
170,3,"3_2098350^+","Puszkina",0,342072,0,1
170,3,"3_2098352^+","Puszkina",0,342072,0,1
170,3,"3_2098354^+","Puszkina",0,342072,0,1
170,3,"3_2098356^+","Puszkina",0,342072,0,1
170,3,"3_2098358^+","Puszkina",0,342072,0,1
170,3,"3_2098360^+","Puszkina",0,342072,0,1
170,3,"3_2098362^+","Puszkina",0,342072,0,1
170,3,"3_2098369^+","Puszkina",0,342072,0,4
170,3,"3_2098371^+","Puszkina",0,342072,0,4
170,3,"3_2098373^+","Puszkina",0,342072,0,4
170,3,"3_2098375^+","Puszkina",0,342072,0,4
170,3,"3_2098377^+","Puszkina",0,342072,0,4
170,3,"3_2098379^+","Puszkina",0,342072,0,4
170,3,"3_2098381^+","Puszkina",0,342072,0,4
170,3,"3_2098383^+","Puszkina",0,342072,0,4
170,3,"3_2098385^+","Puszkina",0,342072,0,4
170,3,"3_2098387^+","Puszkina",0,342072,0,4
170,3,"3_2098389^+","Puszkina",0,342072,0,4
170,3,"3_2098391^+","Puszkina",0,342072,0,4
170,3,"3_2098393^+","Puszkina",0,342072,0,4
170,3,"3_2098395^+","Puszkina",0,342072,0,4
170,3,"3_2098401","Puszkina",0,342181,0,5
170,3,"3_2098971","Puszkina",0,342181,0,2
170,3,"3_2099147","Puszkina",0,342181,0,3
170,5,"5_2002568^+","Połabska",1,325883,0,5
170,5,"5_2002570^+","Połabska",1,325883,0,5
170,5,"5_2002576^+","Połabska",1,325883,0,5
170,5,"5_2002578^+","Połabska",1,325883,0,5
170,5,"5_2004811^+","Połabska",1,325883,0,1
170,5,"5_2004817^+","Połabska",1,325883,0,1
170,5,"5_2004819^+","Połabska",1,325883,0,1
170,5,"5_2004821^+","Połabska",1,325883,0,1
170,5,"5_2004827^+","Połabska",1,325883,0,1
170,5,"5_2004829^+","Połabska",1,325883,0,1
170,5,"5_2004831^+","Połabska",1,325883,0,1
170,5,"5_2004833^+","Połabska",1,325883,0,1
170,5,"5_2004835^+","Połabska",1,325883,0,1
170,5,"5_2004837^+","Połabska",1,325883,0,1
170,5,"5_2004847^+","Połabska",1,325883,0,2
170,5,"5_2004849^+","Połabska",1,325883,0,2
170,5,"5_2004851^+","Połabska",1,325883,0,2
170,5,"5_2004853^+","Połabska",1,325883,0,2
170,5,"5_2004855^+","Połabska",1,325883,0,2
170,5,"5_2004857^+","Połabska",1,325883,0,2
170,5,"5_2004859^+","Połabska",1,325883,0,2
170,5,"5_2004861^+","Połabska",1,325883,0,2
170,5,"5_2004863^+","Połabska",1,325883,0,2
170,5,"5_2004865^+","Połabska",1,325883,0,2
170,5,"5_2004867^+","Połabska",1,325883,0,2
170,5,"5_2004869^+","Połabska",1,325883,0,2
170,5,"5_2004871^+","Połabska",1,325883,0,2
170,5,"5_2004883^+","Połabska",1,325883,0,3
170,5,"5_2004885^+","Połabska",1,325883,0,3
170,5,"5_2004887^+","Połabska",1,325883,0,3
170,5,"5_2004889^+","Połabska",1,325883,0,3
170,5,"5_2004895^+","Połabska",1,325883,0,3
170,5,"5_2004901^+","Połabska",1,325883,0,3
170,5,"5_2004903^+","Połabska",1,325883,0,3
170,5,"5_2004905^+","Połabska",1,325883,0,3
170,5,"5_2004907^+","Połabska",1,325883,0,3
170,5,"5_2004909^+","Połabska",1,325883,0,3
170,5,"5_2004918^+","Połabska",1,325883,0,4
170,5,"5_2004920^+","Połabska",1,325883,0,4
170,5,"5_2004922^+","Połabska",1,325883,0,4
170,5,"5_2004924^+","Połabska",1,325883,0,4
170,5,"5_2004930^+","Połabska",1,325883,0,4
170,5,"5_2004932^+","Połabska",1,325883,0,4
170,5,"5_2004934^+","Połabska",1,325883,0,4
170,5,"5_2004940^+","Połabska",1,325883,0,4
170,5,"5_2006963^+","Połabska",1,325883,0,6
170,5,"5_2006965^+","Połabska",1,325883,0,6
170,5,"5_2006967^+","Połabska",1,325883,0,6
